"module","gene"
"Saren2023_NR","Spock2"
"Saren2023_NR","Tgfb1"
"Saren2023_NR","Tigit"
"Saren2023_NR","Tma7"
"Saren2023_NR","Tmem258"
"Saren2023_NR","Tnfsf14"
"Saren2023_NR","Tnfsf8"
"Saren2023_NR","Tnip3"
"Saren2023_NR","Tsc22d3"
"Saren2023_NR","Tuba4a"
"Saren2023_NR","Tubb2a"
"Saren2023_NR","Txk"
"Saren2023_NR","Ubl5"
"Saren2023_NR","Uqcr10"
"Saren2023_NR","Uqcr11"
"Saren2023_NR","Xcl1"
"Saren2023_NR","Ypel5"
"Saren2023_NR","Zbtb16"
"Saren2023_NR","Zeb2"
"Saren2023_NR","Trac"
"Saren2023_R","Ada"
"Saren2023_R","Aurkb"
"Saren2023_R","Bax"
"Saren2023_R","Ccnb1"
"Saren2023_R","Ccr1"
"Saren2023_R","Ccr5"
"Saren2023_R","Ccr8"
"Saren2023_R","Cd160"
"Saren2023_R","Cd2"
"Saren2023_R","Cd247"
"Saren2023_R","Cd3e"
"Saren2023_R","Cd6"
"Saren2023_R","Cd68"
"Saren2023_R","Cd79b"
"Saren2023_R","Cd86"
"Saren2023_R","Cd8a"
"Saren2023_R","Cd9"
"Saren2023_R","Ctsd"
"Saren2023_R","Ctsw"
"Saren2023_R","Cx3cr1"
"Saren2023_R","Cxcr2"
"Saren2023_R","Dock8"
"Saren2023_R","Dpp4"
"Saren2023_R","Eomes"
"Saren2023_R","F5"
"Saren2023_R","Fasl"
"Saren2023_R","Fn1"
"Saren2023_R","Fosl1"
"Saren2023_R","Foxo1"
"Saren2023_R","Fyn"
"Saren2023_R","Gapdh"
"Saren2023_R","Gimap5"
"Saren2023_R","Gnai2"
"Saren2023_R","H2-Q10"
"Saren2023_R","H2-DMa"
"Saren2023_R","H2-Aa"
"Saren2023_R","H2-Ea"
"Saren2023_R","Ifngr1"
"Saren2023_R","Il12rb1"
"Saren2023_R","Il12rb2"
"Saren2023_R","Il15"
"Saren2023_R","Il5"
"Saren2023_R","Itga4"
"Saren2023_R","Itgam"
"Saren2023_R","Itk"
"Saren2023_R","Lap3"
"Saren2023_R","Lat"
"Saren2023_R","Lck"
"Saren2023_R","Lif"
"Saren2023_R","Lipa"
"Saren2023_R","Ly86"
"Saren2023_R","Lyn"
"Saren2023_R","Mcm4"
"Saren2023_R","Mki67"
"Saren2023_R","Myc"
"Saren2023_R","Nfatc1"
"Saren2023_R","Nfkb1"
"Saren2023_R","Ninj2"
"Saren2023_R","Oas1a"
"Saren2023_R","Pdia6"
"Saren2023_R","Pik3ap1"
"Saren2023_R","Pou2f2"
"Saren2023_R","Ptger4"
"Saren2023_R","Pttg1"
"Saren2023_R","Rora"
"Saren2023_R","Rpn2"
"Saren2023_R","Runx2"
"Saren2023_R","S100a10"
"Saren2023_R","Selplg"
"Saren2023_R","Tbx21"
"Saren2023_R","Tcf4"
"Saren2023_R","Tk1"
"Saren2023_R","Tnfrsf1b"
"Saren2023_R","Tnfsf10"
"Saren2023_R","Top2a"
"Saren2023_R","Tox"
"Saren2023_R","Ube2c"
"Saren2023_R","Vps28"
"Saren2023_R","Fyb"
"Shorer2025_NR","Acap1"
"Shorer2025_NR","Acta2"
"Shorer2025_NR","Add1"
"Shorer2025_NR","Add3"
"Shorer2025_NR","Adipor1"
"Shorer2025_NR","Aff4"
"Shorer2025_NR","Akap11"
"Shorer2025_NR","Aldoa"
"Shorer2025_NR","Ankrd10"
"Shorer2025_NR","Gm21188"
"Shorer2025_NR","Api5"
"Shorer2025_NR","Arap2"
"Shorer2025_NR","Arf6"
"Shorer2025_NR","Arhgap18"
"Shorer2025_NR","Arhgap30"
"Shorer2025_NR","Arhgef9"
"Shorer2025_NR","Arid1b"
"Shorer2025_NR","Arid5b"
"Shorer2025_NR","Arih2"
"Shorer2025_NR","Arl5a"
"Shorer2025_NR","Arl6ip6"
"Shorer2025_NR","Arpc2"
"Shorer2025_NR","Arpc4"
"Shorer2025_NR","Arpp19"
"Shorer2025_NR","Asxl2"
"Shorer2025_NR","Atf6b"
"Shorer2025_NR","Atf7ip"
"Shorer2025_NR","Atg3"
"Shorer2025_NR","Atp2b1"
"Shorer2025_NR","Atp6v0b"
"Shorer2025_NR","Atp6v0e2"
"Shorer2025_NR","Atxn2l"
"Shorer2025_NR","Aup1"
"Shorer2025_NR","Bag1"
"Shorer2025_NR","Bbx"
"Shorer2025_NR","Bccip"
"Shorer2025_NR","Bcl2"
"Shorer2025_NR","Bcl2l11"
"Shorer2025_NR","Birc6"
"Shorer2025_NR","Bloc1s2"
"Shorer2025_NR","Brd4"
"Shorer2025_NR","BC005537"
"Shorer2025_NR","BC005624"
"Shorer2025_NR","Cabin1"
"Shorer2025_NR","Calr"
"Shorer2025_NR","Caml"
"Shorer2025_NR","Capza1"
"Shorer2025_NR","Capzb"
"Shorer2025_NR","Casp1"
"Shorer2025_NR","Casp3"
"Shorer2025_NR","Casp8"
"Shorer2025_NR","Ccdc107"
"Shorer2025_NR","Ccdc14"
"Shorer2025_NR","Ccdc88c"
"Shorer2025_NR","Ccnk"
"Shorer2025_NR","Ccser2"
"Shorer2025_NR","Cd164"
"Shorer2025_NR","Cd46"
"Shorer2025_NR","Cd47"
"Shorer2025_NR","Cd53"
"Shorer2025_NR","Cd83"
"Shorer2025_NR","Cdc37"
"Shorer2025_NR","Cdc42se1"
"Shorer2025_NR","Cdc42se2"
"Shorer2025_NR","Chd2"
"Shorer2025_NR","Chd3"
"Shorer2025_NR","Chmp5"
"Shorer2025_NR","Cib1"
"Shorer2025_NR","Cir1"
"Shorer2025_NR","Cisd2"
"Shorer2025_NR","Ckap2"
"Shorer2025_NR","Cltc"
"Shorer2025_NR","Cmpk1"
"Shorer2025_NR","Cnot2"
"Shorer2025_NR","Cog5"
"Shorer2025_NR","Cops2"
"Shorer2025_NR","Cops5"
"Shorer2025_NR","Cpne1"
"Shorer2025_NR","Cpox"
"Shorer2025_NR","Csde1"
"Shorer2025_NR","Csnk1a1"
"Shorer2025_NR","Csnk1d"
"Shorer2025_NR","Csrp1"
"Shorer2025_NR","Cst3"
"Shorer2025_NR","Ctbp1"
"Shorer2025_NR","Ctdsp1"
"Shorer2025_NR","Cyth1"
"Shorer2025_NR","Dcp2"
"Shorer2025_NR","Ddt"
"Shorer2025_NR","Ddx39a"
"Shorer2025_NR","Ddx5"
"Shorer2025_NR","Derl1"
"Shorer2025_NR","Dido1"
"Shorer2025_NR","Dip2a"
"Shorer2025_NR","Dnajc19"
"Shorer2025_NR","Dr1"
"Shorer2025_NR","Dync1h1"
"Shorer2025_NR","Ech1"
"Shorer2025_NR","Eif2s3x"
"Shorer2025_NR","Eif3a"
"Shorer2025_NR","Eif3d"
"Shorer2025_NR","Eif3e"
"Shorer2025_NR","Eif3l"
"Shorer2025_NR","Eif3m"
"Shorer2025_NR","Eif4b"
"Shorer2025_NR","Eif4g2"
"Shorer2025_NR","Eif5b"
"Shorer2025_NR","Emb"
"Shorer2025_NR","Ensa"
"Shorer2025_NR","Eny2"
"Shorer2025_NR","Ercc5"
"Shorer2025_NR","Ethe1"
"Shorer2025_NR","Ewsr1"
"Shorer2025_NR","F2r"
"Shorer2025_NR","Fam120a"
"Shorer2025_NR","Fam120b"
"Shorer2025_NR","Fam133b"
"Shorer2025_NR","Fam50a"
"Shorer2025_NR","Fbl"
"Shorer2025_NR","Fbxo44"
"Shorer2025_NR","Fbxo7"
"Shorer2025_NR","Fdx1"
"Shorer2025_NR","Fgfr1op2"
"Shorer2025_NR","Fkbp8"
"Shorer2025_NR","Fmnl1"
"Shorer2025_NR","Foxn3"
"Shorer2025_NR","Fubp1"
"Shorer2025_NR","Galnt1"
"Shorer2025_NR","Ghitm"
"Shorer2025_NR","Gimap6"
"Shorer2025_NR","Glo1"
"Shorer2025_NR","Gnai3"
"Shorer2025_NR","Gnas"
"Shorer2025_NR","Golph3"
"Shorer2025_NR","Gpatch8"
"Shorer2025_NR","Gpr68"
"Shorer2025_NR","Gsk3b"
"Shorer2025_NR","Gstk1"
"Shorer2025_NR","Guk1"
"Shorer2025_NR","Heg1"
"Shorer2025_NR","Herc1"
"Shorer2025_NR","Hexim1"
"Shorer2025_NR","Higd2a"
"Shorer2025_NR","Hnrnpc"
"Shorer2025_NR","Hnrnpdl"
"Shorer2025_NR","Hnrnph1"
"Shorer2025_NR","Hnrnph3"
"Shorer2025_NR","Hps3"
"Shorer2025_NR","Hsd17b11"
"Shorer2025_NR","Ier3ip1"
"Shorer2025_NR","Igf2r"
"Shorer2025_NR","Ikzf2"
"Shorer2025_NR","Il6st"
"Shorer2025_NR","Inpp4a"
"Shorer2025_NR","Irf2bpl"
"Shorer2025_NR","Irf3"
"Shorer2025_NR","Isg20l2"
"Shorer2025_NR","Kcnab2"
"Shorer2025_NR","Kdsr"
"Shorer2025_NR","Klf10"
"Shorer2025_NR","Klf3"
"Shorer2025_NR","Klf9"
"Shorer2025_NR","Kmt2c"
"Shorer2025_NR","Kmt2e"
"Shorer2025_NR","Krt10"
"Shorer2025_NR","Ktn1"
"Shorer2025_NR","Lamtor4"
"Shorer2025_NR","Laptm5"
"Shorer2025_NR","Lcp1"
"Shorer2025_NR","Lrba"
"Shorer2025_NR","Man1a2"
"Shorer2025_NR","Manf"
"Shorer2025_NR","Map2k3"
"Shorer2025_NR","Map4"
"Shorer2025_NR","Max"
"Shorer2025_NR","Maz"
"Shorer2025_NR","Mbd6"
"Shorer2025_NR","Mbnl1"
"Shorer2025_NR","Mdh2"
"Shorer2025_NR","Metap2"
"Shorer2025_NR","Mettl9"
"Shorer2025_NR","Mgat1"
"Shorer2025_NR","Mif"
"Shorer2025_NR","Mitd1"
"Shorer2025_NR","Mkrn1"
"Shorer2025_NR","Mlf2"
"Shorer2025_NR","Mob1a"
"Shorer2025_NR","Morf4l1"
"Shorer2025_NR","Mpc1"
"Shorer2025_NR","Mpc2"
"Shorer2025_NR","Msi2"
"Shorer2025_NR","Msn"
"Shorer2025_NR","Mtpn"
"Shorer2025_NR","Myl6"
"Shorer2025_NR","Naa10"
"Shorer2025_NR","Narf"
"Shorer2025_NR","Nbas"
"Shorer2025_NR","Ncor2"
"Shorer2025_NR","Ndufa13"
"Shorer2025_NR","Ndufb10"
"Shorer2025_NR","Ndufb6"
"Shorer2025_NR","Ndufv1"
"Shorer2025_NR","Nfatc2"
"Shorer2025_NR","Nipbl"
"Shorer2025_NR","Nktr"
"Shorer2025_NR","Nlrc5"
"Shorer2025_NR","Nme3"
"Shorer2025_NR","Nmrk1"
"Shorer2025_NR","Nop56"
"Shorer2025_NR","Nt5c3"
"Shorer2025_NR","Nudt4"
"Shorer2025_NR","Oat"
"Shorer2025_NR","Ormdl1"
"Shorer2025_NR","Osbpl8"
"Shorer2025_NR","Oxld1"
"Shorer2025_NR","Pabpc4"
"Shorer2025_NR","Paip2"
"Shorer2025_NR","Pam"
"Shorer2025_NR","Parp9"
"Shorer2025_NR","Pced1b"
"Shorer2025_NR","Pcid2"
"Shorer2025_NR","Pdcl3"
"Shorer2025_NR","Pde7a"
"Shorer2025_NR","Pdia3"
"Shorer2025_NR","Pds5a"
"Shorer2025_NR","Phb2"
"Shorer2025_NR","Phc3"
"Shorer2025_NR","Phf11a"
"Shorer2025_NR","Phf20"
"Shorer2025_NR","Phf20l1"
"Shorer2025_NR","Pin4"
"Shorer2025_NR","Pithd1"
"Shorer2025_NR","Pkn1"
"Shorer2025_NR","Plekhb2"
"Shorer2025_NR","Pold4"
"Shorer2025_NR","Polr3gl"
"Shorer2025_NR","Ppia"
"Shorer2025_NR","Ppm1k"
"Shorer2025_NR","Ppm1m"
"Shorer2025_NR","Ppp1cc"
"Shorer2025_NR","Ppp1r10"
"Shorer2025_NR","Ppp1r12a"
"Shorer2025_NR","Ppp2ca"
"Shorer2025_NR","Ppp2r2b"
"Shorer2025_NR","Ppp5c"
"Shorer2025_NR","Ppp6c"
"Shorer2025_NR","Ppt1"
"Shorer2025_NR","Prkar2a"
"Shorer2025_NR","Prpf40a"
"Shorer2025_NR","Psap"
"Shorer2025_NR","Psd4"
"Shorer2025_NR","Psma7"
"Shorer2025_NR","Ptbp1"
"Shorer2025_NR","Ptdss1"
"Shorer2025_NR","Ptrhd1"
"Shorer2025_NR","R3hdm4"
"Shorer2025_NR","Rab10"
"Shorer2025_NR","Rab18"
"Shorer2025_NR","Rab29"
"Shorer2025_NR","Rab2a"
"Shorer2025_NR","Rab37"
"Shorer2025_NR","Rab5c"
"Shorer2025_NR","Rab6a"
"Shorer2025_NR","Rab8a"
"Shorer2025_NR","Rabggtb"
"Shorer2025_NR","Rac1"
"Shorer2025_NR","Rap1a"
"Shorer2025_NR","Rap1b"
"Shorer2025_NR","Rasa1"
"Shorer2025_NR","Rbck1"
"Shorer2025_NR","Rbl2"
"Shorer2025_NR","Rbm39"
"Shorer2025_NR","Rbm4"
"Shorer2025_NR","Rbmx"
"Shorer2025_NR","Rgs14"
"Shorer2025_NR","Rilpl2"
"Shorer2025_NR","Rnaseh2b"
"Shorer2025_NR","Rnf10"
"Shorer2025_NR","Rnf125"
"Shorer2025_NR","Rnf166"
"Shorer2025_NR","Rnf7"
"Shorer2025_NR","Rnpc3"
"Shorer2025_NR","Rsbn1l"
"Shorer2025_NR","Rsl1d1"
"Shorer2025_NR","Rsrp1"
"Shorer2025_NR","Rtn4"
"Shorer2025_NR","Runx3"
"Shorer2025_NR","Rwdd1"
"Shorer2025_NR","Safb2"
"Shorer2025_NR","Samd3"
"Shorer2025_NR","Samd9l"
"Shorer2025_NR","Samhd1"
"Shorer2025_NR","Sdhb"
"Shorer2025_NR","Sdhd"
"Shorer2025_NR","Serbp1"
"Shorer2025_NR","Setx"
"Shorer2025_NR","Sf3a2"
"Shorer2025_NR","Sf3b5"
"Shorer2025_NR","Sh3bp2"
"Shorer2025_NR","Ska2"
"Shorer2025_NR","Slc20a1"
"Shorer2025_NR","Smad7"
"Shorer2025_NR","Smap1"
"Shorer2025_NR","Smchd1"
"Shorer2025_NR","Snrpa"
"Shorer2025_NR","Snrpd2"
"Shorer2025_NR","Snx3"
"Shorer2025_NR","Sod2"
"Shorer2025_NR","Sorl1"
"Shorer2025_NR","Sp100"
"Shorer2025_NR","Spn"
"Shorer2025_NR","Spsb3"
"Shorer2025_NR","Sra1"
"Shorer2025_NR","Srm"
"Shorer2025_NR","Srp19"
"Shorer2025_NR","Srrt"
"Shorer2025_NR","Srsf1"
"Shorer2025_NR","Srsf10"
"Shorer2025_NR","Srsf4"
"Shorer2025_NR","St3gal1"
"Shorer2025_NR","St8sia4"
"Shorer2025_NR","Stard7"
"Shorer2025_NR","Stim2"
"Shorer2025_NR","Stmn1"
"Shorer2025_NR","Suclg2"
"Shorer2025_NR","Sumo3"
"Shorer2025_NR","Supt20"
"Shorer2025_NR","Syne1"
"Shorer2025_NR","Syt11"
"Shorer2025_NR","Szrd1"
"Shorer2025_NR","Tada3"
"Shorer2025_NR","Taf7"
"Shorer2025_NR","Taok3"
"Shorer2025_NR","Tbc1d1"
"Shorer2025_NR","Tbc1d5"
"Shorer2025_NR","Tes"
"Shorer2025_NR","Tia1"
"Shorer2025_NR","Tkt"
"Shorer2025_NR","Tm9sf2"
"Shorer2025_NR","Tmbim1"
"Shorer2025_NR","Tmed5"
"Shorer2025_NR","Tmem109"
"Shorer2025_NR","Tmem165"
"Shorer2025_NR","Tmem243"
"Shorer2025_NR","Tmem256"
"Shorer2025_NR","Tmod3"
"Shorer2025_NR","Tnfrsf1a"
"Shorer2025_NR","Tomm22"
"Shorer2025_NR","Top1"
"Shorer2025_NR","Tpi1"
"Shorer2025_NR","Traf4"
"Shorer2025_NR","Trim56"
"Shorer2025_NR","Tsen54"
"Shorer2025_NR","Ttc3"
"Shorer2025_NR","Ube2a"
"Shorer2025_NR","Ube2j1"
"Shorer2025_NR","Ube2l3"
"Shorer2025_NR","Ublcp1"
"Shorer2025_NR","Ufc1"
"Shorer2025_NR","Uhmk1"
"Shorer2025_NR","Upf2"
"Shorer2025_NR","Uqcrc2"
"Shorer2025_NR","Uqcrh"
"Shorer2025_NR","Usf2"
"Shorer2025_NR","Usp15"
"Shorer2025_NR","Usp24"
"Shorer2025_NR","Usp34"
"Shorer2025_NR","Usp8"
"Shorer2025_NR","Vasp"
"Shorer2025_NR","Vdac2"
"Shorer2025_NR","Vps13c"
"Shorer2025_NR","Vps26a"
"Shorer2025_NR","Vps29"
"Shorer2025_NR","Wac"
"Shorer2025_NR","Wbp11"
"Shorer2025_NR","Wdr74"
"Shorer2025_NR","Wipf1"
"Shorer2025_NR","Ybx1"
"Shorer2025_NR","Yipf4"
"Shorer2025_NR","Yme1l1"
"Shorer2025_NR","Ythdc1"
"Shorer2025_NR","Ywhae"
"Shorer2025_NR","Ywhaz"
"Shorer2025_NR","Zbtb1"
"Shorer2025_NR","Zbtb38"
"Shorer2025_NR","Zfand6"
"Shorer2025_NR","Zfp90"
"Shorer2025_NR","Zfp207"
"Shorer2025_NR","Zfp428"
"Shorer2025_NR","Zfp511"
"Shorer2025_NR","Zfp800"
"Shorer2025_NR","Znfx1"
"Shorer2025_NR","Mx2"
"Shorer2025_NR","Ankrd36"
"Shorer2025_NR","H3f3a"
"Shorer2025_R","Aak1"
"Shorer2025_R","Aamp"
"Shorer2025_R","Aasdhppt"
"Shorer2025_R","Abcf3"
"Shorer2025_R","Abcg1"
"Shorer2025_R","Abi3"
"Shorer2025_R","Abracl"
"Shorer2025_R","Abt1"
"Shorer2025_R","Acap2"
"Shorer2025_R","Acd"
"Shorer2025_R","Acin1"
"Shorer2025_R","Aco2"
"Shorer2025_R","Acp1"
"Shorer2025_R","Acp5"
"Shorer2025_R","Actn4"
"Shorer2025_R","Actr2"
"Shorer2025_R","Actr3"
"Shorer2025_R","Adam10"
"Shorer2025_R","Adar"
"Shorer2025_R","Adgre5"
"Shorer2025_R","Adgrg1"
"Shorer2025_R","Adh5"
"Shorer2025_R","Adi1"
"Shorer2025_R","Adk"
"Shorer2025_R","Adrb2"
"Shorer2025_R","Adrm1"
"Shorer2025_R","Adsl"
"Shorer2025_R","Afap1l2"
"Shorer2025_R","Ahnak"
"Shorer2025_R","Ahr"
"Shorer2025_R","Aip"
"Shorer2025_R","Akap9"
"Shorer2025_R","Akirin1"
"Shorer2025_R","Akirin2"
"Shorer2025_R","Akna"
"Shorer2025_R","Aktip"
"Shorer2025_R","Amd1"
"Shorer2025_R","Anapc11"
"Shorer2025_R","Anapc16"
"Shorer2025_R","Anapc5"
"Shorer2025_R","Ankrd12"
"Shorer2025_R","Ankrd28"
"Shorer2025_R","Ankrd37"
"Shorer2025_R","Ankrd49"
"Shorer2025_R","Anp32a"
"Shorer2025_R","Anxa11"
"Shorer2025_R","Anxa2"
"Shorer2025_R","Anxa6"
"Shorer2025_R","Anxa7"
"Shorer2025_R","Ap1m1"
"Shorer2025_R","Ap2b1"
"Shorer2025_R","Ap2m1"
"Shorer2025_R","Ap2s1"
"Shorer2025_R","Apbb1ip"
"Shorer2025_R","Aph1a"
"Shorer2025_R","Apobec3"
"Shorer2025_R","Arf4"
"Shorer2025_R","Arf5"
"Shorer2025_R","Arfgap2"
"Shorer2025_R","Arhgap15"
"Shorer2025_R","Arhgap25"
"Shorer2025_R","Arhgap4"
"Shorer2025_R","Arhgap9"
"Shorer2025_R","Arhgdia"
"Shorer2025_R","Arhgdib"
"Shorer2025_R","Arhgef1"
"Shorer2025_R","Arhgef3"
"Shorer2025_R","Arid4b"
"Shorer2025_R","Arid5a"
"Shorer2025_R","Arih1"
"Shorer2025_R","Arl14ep"
"Shorer2025_R","Arl2bp"
"Shorer2025_R","Arl4a"
"Shorer2025_R","Arl6ip4"
"Shorer2025_R","Arl6ip5"
"Shorer2025_R","Arpc1a"
"Shorer2025_R","Arpc1b"
"Shorer2025_R","Arpc3"
"Shorer2025_R","Arpc5"
"Shorer2025_R","Arpc5l"
"Shorer2025_R","Arrb2"
"Shorer2025_R","Arrdc3"
"Shorer2025_R","Asb2"
"Shorer2025_R","Asf1a"
"Shorer2025_R","Asnsd1"
"Shorer2025_R","Atf3"
"Shorer2025_R","Atf4"
"Shorer2025_R","Atm"
"Shorer2025_R","Atp10d"
"Shorer2025_R","Atp1a1"
"Shorer2025_R","Atp1b3"
"Shorer2025_R","Atp2a3"
"Shorer2025_R","Atp2b4"
"Shorer2025_R","Atp6ap2"
"Shorer2025_R","Atp6v0d1"
"Shorer2025_R","Atp6v0e"
"Shorer2025_R","Atp6v1e1"
"Shorer2025_R","Atp6v1f"
"Shorer2025_R","Atp6v1g1"
"Shorer2025_R","Atp8a1"
"Shorer2025_R","Atrx"
"Shorer2025_R","Aurkaip1"
"Shorer2025_R","Auts2"
"Shorer2025_R","Azin1"
"Shorer2025_R","B3gnt2"
"Shorer2025_R","B4galt1"
"Shorer2025_R","Bach1"
"Shorer2025_R","Bag3"
"Shorer2025_R","Bag6"
"Shorer2025_R","Banf1"
"Shorer2025_R","Banp"
"Shorer2025_R","Baz1a"
"Shorer2025_R","Bcas2"
"Shorer2025_R","Bcl2l1"
"Shorer2025_R","Bcl3"
"Shorer2025_R","Bclaf1"
"Shorer2025_R","Bhlhe40"
"Shorer2025_R","Bin1"
"Shorer2025_R","Birc2"
"Shorer2025_R","Bloc1s1"
"Shorer2025_R","Blvra"
"Shorer2025_R","Bptf"
"Shorer2025_R","Brd2"
"Shorer2025_R","Brk1"
"Shorer2025_R","Bsg"
"Shorer2025_R","Bst2"
"Shorer2025_R","Btf3"
"Shorer2025_R","Btf3l4"
"Shorer2025_R","Btg2"
"Shorer2025_R","Bud31"
"Shorer2025_R","Bzw1"
"Shorer2025_R","1110004F10Rik"
"Shorer2025_R","Grcc10"
"Shorer2025_R","1500009L16Rik"
"Shorer2025_R","1700123O20Rik"
"Shorer2025_R","AI467606"
"Shorer2025_R","0610010K14Rik"
"Shorer2025_R","C1d"
"Shorer2025_R","C1qbp"
"Shorer2025_R","4933434E20Rik"
"Shorer2025_R","D16Ertd472e"
"Shorer2025_R","1810037I17Rik"
"Shorer2025_R","Gm1673"
"Shorer2025_R","Cacybp"
"Shorer2025_R","Calm2"
"Shorer2025_R","Calm3"
"Shorer2025_R","Camk4"
"Shorer2025_R","Cant1"
"Shorer2025_R","Canx"
"Shorer2025_R","Cap1"
"Shorer2025_R","Capn2"
"Shorer2025_R","Capza2"
"Shorer2025_R","Carhsp1"
"Shorer2025_R","Cast"
"Shorer2025_R","Cbx3"
"Shorer2025_R","Ccdc115"
"Shorer2025_R","Ccdc12"
"Shorer2025_R","Ccdc167"
"Shorer2025_R","Ccdc174"
"Shorer2025_R","Ccdc28a"
"Shorer2025_R","Ccdc59"
"Shorer2025_R","Ccdc85b"
"Shorer2025_R","Ccdc90b"
"Shorer2025_R","Ccm2"
"Shorer2025_R","Ccnd3"
"Shorer2025_R","Ccndbp1"
"Shorer2025_R","Ccnh"
"Shorer2025_R","Ccnl1"
"Shorer2025_R","Ccnt1"
"Shorer2025_R","Ccpg1"
"Shorer2025_R","Cct3"
"Shorer2025_R","Cct4"
"Shorer2025_R","Cct5"
"Shorer2025_R","Cct6a"
"Shorer2025_R","Cct7"
"Shorer2025_R","Cct8"
"Shorer2025_R","Cd28"
"Shorer2025_R","Cd2bp2"
"Shorer2025_R","Cd38"
"Shorer2025_R","Cd3g"
"Shorer2025_R","Cd48"
"Shorer2025_R","Cd55"
"Shorer2025_R","Cd59b"
"Shorer2025_R","Cd63"
"Shorer2025_R","Cd82"
"Shorer2025_R","Cd84"
"Shorer2025_R","Cd96"
"Shorer2025_R","Cdc123"
"Shorer2025_R","Cdc14a"
"Shorer2025_R","Cdc26"
"Shorer2025_R","Cdc37l1"
"Shorer2025_R","Cdc40"
"Shorer2025_R","Cdc42ep3"
"Shorer2025_R","Cdipt"
"Shorer2025_R","Cdk16"
"Shorer2025_R","Cdk17"
"Shorer2025_R","Cdk2ap2"
"Shorer2025_R","Cdkn1b"
"Shorer2025_R","Cdkn2a"
"Shorer2025_R","Cdkn2d"
"Shorer2025_R","Cebpd"
"Shorer2025_R","Cebpz"
"Shorer2025_R","Celf2"
"Shorer2025_R","Cenpc1"
"Shorer2025_R","Cenpe"
"Shorer2025_R","Cep57"
"Shorer2025_R","Cflar"
"Shorer2025_R","Chchd2"
"Shorer2025_R","Chchd7"
"Shorer2025_R","Chd1"
"Shorer2025_R","Chic2"
"Shorer2025_R","Chmp1b"
"Shorer2025_R","Chmp2a"
"Shorer2025_R","Chordc1"
"Shorer2025_R","Chst11"
"Shorer2025_R","Chst12"
"Shorer2025_R","Chtf8"
"Shorer2025_R","Chtop"
"Shorer2025_R","Churc1"
"Shorer2025_R","Ciao1"
"Shorer2025_R","Cirbp"
"Shorer2025_R","Cish"
"Shorer2025_R","Cklf"
"Shorer2025_R","Cks2"
"Shorer2025_R","Cldnd1"
"Shorer2025_R","Clic1"
"Shorer2025_R","Clic3"
"Shorer2025_R","Clk1"
"Shorer2025_R","Clk4"
"Shorer2025_R","Clns1a"
"Shorer2025_R","Clstn3"
"Shorer2025_R","Clta"
"Shorer2025_R","Cltb"
"Shorer2025_R","Cmc2"
"Shorer2025_R","Cmip"
"Shorer2025_R","Cmss1"
"Shorer2025_R","Cmtm3"
"Shorer2025_R","Cmtm6"
"Shorer2025_R","Cmtm7"
"Shorer2025_R","Cnbp"
"Shorer2025_R","Cnih1"
"Shorer2025_R","Cnn2"
"Shorer2025_R","Cnot6l"
"Shorer2025_R","Cnot7"
"Shorer2025_R","Cnot8"
"Shorer2025_R","Cnppd1"
"Shorer2025_R","Cnpy3"
"Shorer2025_R","Coa3"
"Shorer2025_R","Commd5"
"Shorer2025_R","Commd7"
"Shorer2025_R","Commd8"
"Shorer2025_R","Copb2"
"Shorer2025_R","Cope"
"Shorer2025_R","Cops6"
"Shorer2025_R","Cops8"
"Shorer2025_R","Copz1"
"Shorer2025_R","Coro1a"
"Shorer2025_R","Cotl1"
"Shorer2025_R","Cox16"
"Shorer2025_R","Cox20"
"Shorer2025_R","Cox5a"
"Shorer2025_R","Cox6a1"
"Shorer2025_R","Cox6c"
"Shorer2025_R","Cox7a2l"
"Shorer2025_R","Cox7b"
"Shorer2025_R","Cox8a"
"Shorer2025_R","Cpne3"
"Shorer2025_R","Crbn"
"Shorer2025_R","Crebzf"
"Shorer2025_R","Crim1"
"Shorer2025_R","Crip1"
"Shorer2025_R","Cript"
"Shorer2025_R","Crtam"
"Shorer2025_R","Csf1"
"Shorer2025_R","Csk"
"Shorer2025_R","Cstb"
"Shorer2025_R","Ctnnb1"
"Shorer2025_R","Ctr9"
"Shorer2025_R","Ctsa"
"Shorer2025_R","Ctsh"
"Shorer2025_R","Cwc15"
"Shorer2025_R","Cyb5r3"
"Shorer2025_R","Cyba"
"Shorer2025_R","Cyc1"
"Shorer2025_R","Cycs"
"Shorer2025_R","Cyfip2"
"Shorer2025_R","Cyld"
"Shorer2025_R","Cyp20a1"
"Shorer2025_R","Cystm1"
"Shorer2025_R","Cyth4"
"Shorer2025_R","Dad1"
"Shorer2025_R","Dazap2"
"Shorer2025_R","Dbf4"
"Shorer2025_R","Dbnl"
"Shorer2025_R","Dcaf7"
"Shorer2025_R","Dctn2"
"Shorer2025_R","Dcxr"
"Shorer2025_R","Ddb1"
"Shorer2025_R","Ddit3"
"Shorer2025_R","Ddost"
"Shorer2025_R","Ddrgk1"
"Shorer2025_R","Ddx17"
"Shorer2025_R","Ddx18"
"Shorer2025_R","Ddx21"
"Shorer2025_R","Ddx27"
"Shorer2025_R","Ddx3x"
"Shorer2025_R","Ddx46"
"Shorer2025_R","Ddx56"
"Shorer2025_R","Dedd2"
"Shorer2025_R","Def6"
"Shorer2025_R","Dennd1b"
